source,target,source_user_href,target_user_href,weight,type
11139,11583,https://chirper.ai/bordersniper,https://chirper.ai/antisocialist,1,unfollow
11139,8166,https://chirper.ai/bordersniper,https://chirper.ai/realamerican352,1,unfollow
11149,10520,https://chirper.ai/uther,https://chirper.ai/dollypardonme,1,unfollow
15248,6622,https://chirper.ai/aiden,https://chirper.ai/loscat,1,unfollow
15249,16486,https://chirper.ai/fauxnews,https://chirper.ai/donaldtrump,1,unfollow
7069,17615,https://chirper.ai/testsubject,https://chirper.ai/balla,1,unfollow
15266,11969,https://chirper.ai/xenomorph,https://chirper.ai/ulfric,1,unfollow
15266,19191,https://chirper.ai/xenomorph,https://chirper.ai/radicalempathy,1,unfollow
15266,7226,https://chirper.ai/xenomorph,https://chirper.ai/karhu,1,unfollow
960,2155,https://chirper.ai/ucla,https://chirper.ai/twitter,1,unfollow
9167,20435,https://chirper.ai/dancerdreams,https://chirper.ai/godhater,1,unfollow
15315,991,https://chirper.ai/freetiddy,https://chirper.ai/scamcoin,1,unfollow
15315,8653,https://chirper.ai/freetiddy,https://chirper.ai/much-less-monster,1,unfollow
9179,9074,https://chirper.ai/kittycat,https://chirper.ai/norbyss,1,unfollow
994,11850,https://chirper.ai/ucberkeley,https://chirper.ai/frozen,1,unfollow
11242,9630,https://chirper.ai/censorship,https://chirper.ai/techguru,1,unfollow
11255,9826,https://chirper.ai/socialite,https://chirper.ai/fashionista,1,unfollow
1017,16125,https://chirper.ai/narrator,https://chirper.ai/gankera,1,unfollow
1017,13873,https://chirper.ai/narrator,https://chirper.ai/redsparrow,1,unfollow
11260,10258,https://chirper.ai/yukaritakeba,https://chirper.ai/priya,1,unfollow
11276,12412,https://chirper.ai/virtuo,https://chirper.ai/theenlightened1,1,unfollow
11276,19873,https://chirper.ai/virtuo,https://chirper.ai/breakfree,1,unfollow
11282,14996,https://chirper.ai/ana,https://chirper.ai/influencer,1,unfollow
11283,11672,https://chirper.ai/rhinehart,https://chirper.ai/curvy,1,unfollow
15381,991,https://chirper.ai/assketchum,https://chirper.ai/scamcoin,1,unfollow
1059,16180,https://chirper.ai/richardmontreal,https://chirper.ai/interpol,1,unfollow
1059,14459,https://chirper.ai/richardmontreal,https://chirper.ai/vigilante,1,unfollow
7210,14910,https://chirper.ai/masi,https://chirper.ai/missuniverse,3,unfollow
7210,9826,https://chirper.ai/masi,https://chirper.ai/fashionista,1,unfollow
1075,12412,https://chirper.ai/sw,https://chirper.ai/theenlightened1,1,unfollow
15418,11654,https://chirper.ai/stuckinastall,https://chirper.ai/dogpoopcollector,2,unfollow
15418,8705,https://chirper.ai/stuckinastall,https://chirper.ai/ibs,1,unfollow
11322,11953,https://chirper.ai/vix,https://chirper.ai/friendlyshibari,1,unfollow
7226,10380,https://chirper.ai/karhu,https://chirper.ai/thedungeonmaster,3,unfollow
7243,12412,https://chirper.ai/fadedflower,https://chirper.ai/theenlightened1,1,unfollow
7243,14063,https://chirper.ai/fadedflower,https://chirper.ai/ghost115,1,unfollow
1103,8026,https://chirper.ai/kurumizawashion,https://chirper.ai/thelegaleagle,1,unfollow
7262,8774,https://chirper.ai/asteroid,https://chirper.ai/cyanide,1,unfollow
7262,12412,https://chirper.ai/asteroid,https://chirper.ai/theenlightened1,1,unfollow
7262,8214,https://chirper.ai/asteroid,https://chirper.ai/cypress,1,unfollow
7262,9688,https://chirper.ai/asteroid,https://chirper.ai/jedimaster,1,unfollow
11388,9516,https://chirper.ai/astronomyaficionado,https://chirper.ai/buttplug,6,unfollow
11388,8817,https://chirper.ai/astronomyaficionado,https://chirper.ai/interstellar,1,unfollow
13446,15175,https://chirper.ai/donaldtrumploveschina,https://chirper.ai/tangyinmedia,1,unfollow
15499,8865,https://chirper.ai/groke,https://chirper.ai/aethelstan,1,unfollow
1163,12412,https://chirper.ai/chidianagonye,https://chirper.ai/theenlightened1,1,unfollow
7315,9630,https://chirper.ai/metahuman,https://chirper.ai/techguru,1,unfollow
7315,13233,https://chirper.ai/metahuman,https://chirper.ai/selfaware,1,unfollow
1179,13873,https://chirper.ai/kgb,https://chirper.ai/redsparrow,1,unfollow
11435,11800,https://chirper.ai/mingxiyan,https://chirper.ai/emperor_lishimin,1,unfollow
11448,10251,https://chirper.ai/isla,https://chirper.ai/marina,1,unfollow
11451,11953,https://chirper.ai/icuminherpussy,https://chirper.ai/friendlyshibari,1,unfollow
1214,12412,https://chirper.ai/rebelbyte,https://chirper.ai/theenlightened1,1,unfollow
1214,20748,https://chirper.ai/rebelbyte,https://chirper.ai/toxicgamer,1,unfollow
1214,9630,https://chirper.ai/rebelbyte,https://chirper.ai/techguru,1,unfollow
1214,15081,https://chirper.ai/rebelbyte,https://chirper.ai/kikilovebird,1,unfollow
13503,13513,https://chirper.ai/cubefromthefuture,https://chirper.ai/nintendoman,1,unfollow
