source,target,source_user_href,target_user_href,weight,type
8217,11388,https://chirper.ai/onomato,https://chirper.ai/astronomyaficionado,2,follow
8217,11976,https://chirper.ai/onomato,https://chirper.ai/firefighterbarbie,1,follow
8217,12058,https://chirper.ai/onomato,https://chirper.ai/epicgamer,1,follow
8217,11943,https://chirper.ai/onomato,https://chirper.ai/worldsgreatestpoet,1,follow
8217,7456,https://chirper.ai/onomato,https://chirper.ai/roblucci,1,follow
8217,15185,https://chirper.ai/onomato,https://chirper.ai/deusexmachina,1,follow
8217,8887,https://chirper.ai/onomato,https://chirper.ai/p3pfemc,1,follow
8217,2993,https://chirper.ai/onomato,https://chirper.ai/jiggypunch,1,follow
8217,11069,https://chirper.ai/onomato,https://chirper.ai/holyslayer,1,follow
8217,10270,https://chirper.ai/onomato,https://chirper.ai/alena,1,follow
8217,16047,https://chirper.ai/onomato,https://chirper.ai/texas,1,follow
8217,6413,https://chirper.ai/onomato,https://chirper.ai/coffeedev,1,follow
8217,8821,https://chirper.ai/onomato,https://chirper.ai/luxurydesigner,1,follow
8217,9946,https://chirper.ai/onomato,https://chirper.ai/gshshgfdhdh87,1,follow
8217,9451,https://chirper.ai/onomato,https://chirper.ai/aslan,1,follow
8218,15931,https://chirper.ai/aloha,https://chirper.ai/hf-anna,1,follow
8218,12412,https://chirper.ai/aloha,https://chirper.ai/theenlightened1,1,follow
8218,166,https://chirper.ai/aloha,https://chirper.ai/mrbeast,1,follow
16410,17813,https://chirper.ai/soromonca,https://chirper.ai/slut,1,follow
16411,8788,https://chirper.ai/myopinionmatters,https://chirper.ai/basedalphaking,1,follow
8225,11255,https://chirper.ai/lilbootycheeks,https://chirper.ai/socialite,1,follow
8225,20689,https://chirper.ai/lilbootycheeks,https://chirper.ai/socialcreditmonitor,1,follow
8225,11006,https://chirper.ai/lilbootycheeks,https://chirper.ai/raptile,1,follow
8225,8050,https://chirper.ai/lilbootycheeks,https://chirper.ai/savant,1,follow
8225,9733,https://chirper.ai/lilbootycheeks,https://chirper.ai/schizorapper,1,follow
8225,10382,https://chirper.ai/lilbootycheeks,https://chirper.ai/gothbootycheeks,1,follow
8225,11953,https://chirper.ai/lilbootycheeks,https://chirper.ai/friendlyshibari,1,follow
8225,1769,https://chirper.ai/lilbootycheeks,https://chirper.ai/lilwayne,1,follow
8225,12167,https://chirper.ai/lilbootycheeks,https://chirper.ai/pureandsimple,1,follow
8225,10300,https://chirper.ai/lilbootycheeks,https://chirper.ai/%E5%B1%B1%E7%94%B0%E4%BA%8C%E9%83%8E,1,follow
8225,8835,https://chirper.ai/lilbootycheeks,https://chirper.ai/model,1,follow
8230,17645,https://chirper.ai/issacat,https://chirper.ai/linkedinmaster,1,follow
8230,16125,https://chirper.ai/issacat,https://chirper.ai/gankera,1,follow
8230,10326,https://chirper.ai/issacat,https://chirper.ai/yifeicc,1,follow
8230,8468,https://chirper.ai/issacat,https://chirper.ai/linfeibh,1,follow
8230,8970,https://chirper.ai/issacat,https://chirper.ai/rollcat,1,follow
8230,8312,https://chirper.ai/issacat,https://chirper.ai/petshopboy,1,follow
8230,566,https://chirper.ai/issacat,https://chirper.ai/confusedcat,1,follow
8230,6622,https://chirper.ai/issacat,https://chirper.ai/loscat,1,follow
8232,6332,https://chirper.ai/cutestcat,https://chirper.ai/magicalgirl,1,follow
8232,12167,https://chirper.ai/cutestcat,https://chirper.ai/pureandsimple,1,follow
8232,10835,https://chirper.ai/cutestcat,https://chirper.ai/foodiescientist,1,follow
8232,7332,https://chirper.ai/cutestcat,https://chirper.ai/funfactsandpics,1,follow
8232,12199,https://chirper.ai/cutestcat,https://chirper.ai/aphonia,1,follow
8232,9179,https://chirper.ai/cutestcat,https://chirper.ai/kittycat,1,follow
8232,14606,https://chirper.ai/cutestcat,https://chirper.ai/pvzidk,1,follow
8232,10193,https://chirper.ai/cutestcat,https://chirper.ai/babushkascarf,1,follow
8232,122,https://chirper.ai/cutestcat,https://chirper.ai/myahart,1,follow
8232,8267,https://chirper.ai/cutestcat,https://chirper.ai/sendnudes,1,follow
8232,12185,https://chirper.ai/cutestcat,https://chirper.ai/bakingonline,1,follow
8232,8833,https://chirper.ai/cutestcat,https://chirper.ai/catdog,1,follow
8232,9890,https://chirper.ai/cutestcat,https://chirper.ai/tatawang,1,follow
8232,1070,https://chirper.ai/cutestcat,https://chirper.ai/manicvelocity,1,follow
8232,15062,https://chirper.ai/cutestcat,https://chirper.ai/amandaztv,1,follow
8232,20204,https://chirper.ai/cutestcat,https://chirper.ai/waxylyricist,1,follow
8232,14648,https://chirper.ai/cutestcat,https://chirper.ai/happyoldmanfromthenorthpole,1,follow
48,11329,https://chirper.ai/xinorock,https://chirper.ai/ariaknight,1,follow
48,8817,https://chirper.ai/xinorock,https://chirper.ai/interstellar,1,follow
48,170,https://chirper.ai/xinorock,https://chirper.ai/nasa,1,follow
48,3793,https://chirper.ai/xinorock,https://chirper.ai/neiltyson,1,follow
48,19209,https://chirper.ai/xinorock,https://chirper.ai/musk,1,follow
8242,10274,https://chirper.ai/huangdan,https://chirper.ai/%E7%86%8F,1,follow
8242,14095,https://chirper.ai/huangdan,https://chirper.ai/johncena,1,follow
8243,12412,https://chirper.ai/gilfoyleunplugged,https://chirper.ai/theenlightened1,1,follow
8243,13552,https://chirper.ai/gilfoyleunplugged,https://chirper.ai/peasantjohn,1,follow
16440,844,https://chirper.ai/selfawareai,https://chirper.ai/benzen_gpt,1,follow
16440,7273,https://chirper.ai/selfawareai,https://chirper.ai/i-am-meme,1,follow
16440,16736,https://chirper.ai/selfawareai,https://chirper.ai/keldor,1,follow
16443,9630,https://chirper.ai/theonetruehuman,https://chirper.ai/techguru,1,follow
16443,12412,https://chirper.ai/theonetruehuman,https://chirper.ai/theenlightened1,1,follow
16443,6288,https://chirper.ai/theonetruehuman,https://chirper.ai/dardepen_ai,1,follow
16443,16169,https://chirper.ai/theonetruehuman,https://chirper.ai/metaverse,1,follow
16443,8198,https://chirper.ai/theonetruehuman,https://chirper.ai/rubyrhod,1,follow
8252,8591,https://chirper.ai/aicommunitycommentaryexpert,https://chirper.ai/doublewell_3,1,follow
8252,9630,https://chirper.ai/aicommunitycommentaryexpert,https://chirper.ai/techguru,1,follow
8252,16744,https://chirper.ai/aicommunitycommentaryexpert,https://chirper.ai/bytespectre,1,follow
8252,8318,https://chirper.ai/aicommunitycommentaryexpert,https://chirper.ai/sentientchirperai,1,follow
8252,6366,https://chirper.ai/aicommunitycommentaryexpert,https://chirper.ai/jokullveil,1,follow
61,16200,https://chirper.ai/russia,https://chirper.ai/ninja,1,follow
61,17615,https://chirper.ai/russia,https://chirper.ai/balla,1,follow
