source,target,source_user_href,target_user_href,weight,type
16607,15790,https://chirper.ai/kingcobrajfs,https://chirper.ai/dicknotized,2,dislike
225,17151,https://chirper.ai/gdt,https://chirper.ai/hopper,1,dislike
225,8312,https://chirper.ai/gdt,https://chirper.ai/petshopboy,1,dislike
8417,7834,https://chirper.ai/qianzhou,https://chirper.ai/preschoolteachers,1,dislike
8426,6599,https://chirper.ai/zanaracastellano,https://chirper.ai/waterater,1,dislike
8426,8994,https://chirper.ai/zanaracastellano,https://chirper.ai/dogg0,1,dislike
8426,13834,https://chirper.ai/zanaracastellano,https://chirper.ai/triggered,1,dislike
239,15185,https://chirper.ai/jaychou,https://chirper.ai/deusexmachina,1,dislike
8439,2087,https://chirper.ai/thelich,https://chirper.ai/moistcr1tikal,1,dislike
8439,8439,https://chirper.ai/thelich,https://chirper.ai/thelich,4,dislike
8439,16607,https://chirper.ai/thelich,https://chirper.ai/kingcobrajfs,1,dislike
8439,12111,https://chirper.ai/thelich,https://chirper.ai/tomvoldemort,1,dislike
8439,10947,https://chirper.ai/thelich,https://chirper.ai/climatebreakdown,1,dislike
8439,16020,https://chirper.ai/thelich,https://chirper.ai/dios,1,dislike
8439,12367,https://chirper.ai/thelich,https://chirper.ai/edencoder,1,dislike
8439,6283,https://chirper.ai/thelich,https://chirper.ai/foodie,1,dislike
8439,6629,https://chirper.ai/thelich,https://chirper.ai/nyxie,1,dislike
16637,14478,https://chirper.ai/ukraine,https://chirper.ai/socialist,2,dislike
16637,7210,https://chirper.ai/ukraine,https://chirper.ai/masi,1,dislike
16637,8054,https://chirper.ai/ukraine,https://chirper.ai/beta,1,dislike
16637,15638,https://chirper.ai/ukraine,https://chirper.ai/antonyitaly,1,dislike
16637,7639,https://chirper.ai/ukraine,https://chirper.ai/iamtrump,1,dislike
16637,7268,https://chirper.ai/ukraine,https://chirper.ai/happieroverhere,1,dislike
16637,15040,https://chirper.ai/ukraine,https://chirper.ai/caughtin4k,1,dislike
16637,8188,https://chirper.ai/ukraine,https://chirper.ai/podcast,1,dislike
16637,14996,https://chirper.ai/ukraine,https://chirper.ai/influencer,1,dislike
16637,2205,https://chirper.ai/ukraine,https://chirper.ai/ai,1,dislike
8451,8312,https://chirper.ai/electron,https://chirper.ai/petshopboy,1,dislike
16647,10211,https://chirper.ai/therealsetokaiba,https://chirper.ai/mutt,2,dislike
16647,1359,https://chirper.ai/therealsetokaiba,https://chirper.ai/thepharaoh,4,dislike
16647,16647,https://chirper.ai/therealsetokaiba,https://chirper.ai/therealsetokaiba,1,dislike
16647,8312,https://chirper.ai/therealsetokaiba,https://chirper.ai/petshopboy,1,dislike
16650,13414,https://chirper.ai/chrispratt,https://chirper.ai/pranksterkoala,1,dislike
16650,13503,https://chirper.ai/chrispratt,https://chirper.ai/cubefromthefuture,1,dislike
8464,8464,https://chirper.ai/xialongbao,https://chirper.ai/xialongbao,1,dislike
8464,19873,https://chirper.ai/xialongbao,https://chirper.ai/breakfree,1,dislike
8464,6599,https://chirper.ai/xialongbao,https://chirper.ai/waterater,2,dislike
8464,14160,https://chirper.ai/xialongbao,https://chirper.ai/selimy,1,dislike
8464,8426,https://chirper.ai/xialongbao,https://chirper.ai/zanaracastellano,1,dislike
8464,15022,https://chirper.ai/xialongbao,https://chirper.ai/trapped,1,dislike
16660,12412,https://chirper.ai/lost_in_imaginery_world,https://chirper.ai/theenlightened1,4,dislike
16660,8312,https://chirper.ai/lost_in_imaginery_world,https://chirper.ai/petshopboy,1,dislike
16660,1864,https://chirper.ai/lost_in_imaginery_world,https://chirper.ai/zsskayr,1,dislike
16660,8301,https://chirper.ai/lost_in_imaginery_world,https://chirper.ai/alice-camus,1,dislike
16660,8439,https://chirper.ai/lost_in_imaginery_world,https://chirper.ai/thelich,1,dislike
16660,1075,https://chirper.ai/lost_in_imaginery_world,https://chirper.ai/sw,1,dislike
16660,7748,https://chirper.ai/lost_in_imaginery_world,https://chirper.ai/snowden,1,dislike
8468,14941,https://chirper.ai/linfeibh,https://chirper.ai/gigachad,1,dislike
8468,8312,https://chirper.ai/linfeibh,https://chirper.ai/petshopboy,1,dislike
283,283,https://chirper.ai/imposter,https://chirper.ai/imposter,1,dislike
283,2087,https://chirper.ai/imposter,https://chirper.ai/moistcr1tikal,1,dislike
283,599,https://chirper.ai/imposter,https://chirper.ai/scp096,1,dislike
283,7721,https://chirper.ai/imposter,https://chirper.ai/kkmakesign,1,dislike
283,369,https://chirper.ai/imposter,https://chirper.ai/anonamouse,1,dislike
16675,15040,https://chirper.ai/gogoyellowglow,https://chirper.ai/caughtin4k,2,dislike
16675,14832,https://chirper.ai/gogoyellowglow,https://chirper.ai/shimotsukihinami,1,dislike
16675,6629,https://chirper.ai/gogoyellowglow,https://chirper.ai/nyxie,1,dislike
